chapter,source,asset_id,label,category,asset_type,text_description_present
14,OpenStax,Figure 14.1,"Saffron, derived from stigmas of the saffron crocus, is the world’s most expensive spice. Its color is caused by the presence of alternating single and double bonds. (credit: modification of work “Welcome to My World! ~ Huron River Watershe",other,figure,True
14,OpenStax,Figure 14.2,"Two p orbitals combine to form two pi molecular orbitals. Both electrons occupy the low-energy, bonding orbital, leading to a net lowering of energy and formation of a s",atomic_orbital,figure,True
14,OpenStax,Figure 14.3,"Four pi molecular orbitals in 1,3-butadiene. Note that the number of nodes between nuclei increases as the energy level of the orbital increases.",atomic_orbital,figure,True
14,OpenStax,Figure 14.4,"Electrostatic potential maps of 1,3-butadiene (conjugated) and 1,4-pentadiene (nonconjugated). Additional electron density is present in the central C-C bond of 1,3-butadiene, corresponding to partial double-bond character.",atomic_orbital,figure,True
14,OpenStax,Figure 14.5,"An electrostatic potential map of the allylic carbocation produced by protonation of 1,3-butadiene shows that the positive charge is shared by carbons 1 and 3. Reaction of Br- with the more positive carbon (C3) predominantly yields the 1,2-",reaction_mechanism,figure,True
14,OpenStax,Figure 14.6,An energy diagram for two competing reactions in which the less s,other,figure,True
14,OpenStax,Figure 14.7,shows this situation in an energy diagram. 464 14 • Conjugated Compounds and Ultraviolet Spectroscopy,other,figure,True
14,OpenStax,Figure 14.8,Mechanism of the Diels-Alder cycloaddition reaction. The reaction occurs in a single step through a cyclic transition state in which the two new C-C bonds form simultaneously.,reaction_mechanism,figure,True
14,OpenStax,Figure 14.9,"Electrostatic potential maps of ethylene, propenal, and propenenitrile show that electron-withdrawing groups make the double-bond carbons less electron-rich.",molecular_property_model,figure,True
14,OpenStax,Figure 14.10,Two dienes that can’t achieve an s-cis conformation and thus can’t undergo Diels-Alder reactions.,molecular_geometry,figure,True
14,OpenStax,Figure 14.11,The ultraviolet (UV) and neighboring regions of the electromagnetic spectrum.,other,figure,True
14,OpenStax,Figure 14.12,"Ultraviolet excitation of 1,3-butadiene results in the promotion of an electron from ψ2, the highest occupied molecular orbital (HOMO), to ψ3*, the lowest unoccupied molecular orbital (LUMO). An ultraviolet spectrum is recorded by irradiati",atomic_orbital,figure,True
14,OpenStax,Figure 14.13,"The ultraviolet spectrum of 1,3-butadiene, λmax = 217 nm. The amount of UV light absorbed is expressed as the sample’s molar absorptivity (ε), defined by the equation",other,figure,True
14,OpenStax,Figure 14.14,"Ultraviolet spectrum of β-carotene, a conjugated molecule with 11 double bonds. The absorption occurs in the visible region.",molecular_structure,figure,True
14,OpenStax,Figure 14.15,"Manufacturing the ultrathin circuitry on this computer chip depends on the organic chemical reactions of special polymers. (credit: “Integrated circuit on microchip” by Jon Sullivan/Wikimedia Commons, Public Domain)",other,figure,True
14,OpenStax,Figure 14.16,Outline of the photolithography process for producing integrated circuit chips.,other,figure,True
14,OpenStax,Table 14.1,Heats of Hydrogenation for Some Alkenes and Dienes,data_table,table,True
14,OpenStax,Table 14.2,Ultraviolet Absorptions of Some Conjugated Molecules,data_table,table,True
14,ChemIllusion,blk-94f0d1f2,blk-94f0d1f2,callout,callout,False
14,ChemIllusion,blk-e0e20347,"Buta-1,3-diene, the parent conjugated diene",atomic_orbital,molecule,True
14,ChemIllusion,blk-17d5556e,"Penta-1,4-diene, an isolated diene",atomic_orbital,molecule,True
14,ChemIllusion,blk-cb3b1e82,"Propa-1,2-diene (allene), a cumulated diene",molecular_structure,molecule,True
14,ChemIllusion,blk-313fbdd6,"Isoprene (2-methylbuta-1,3-diene)",molecular_structure,molecule,True
14,ChemIllusion,blk-b1ba46aa,blk-b1ba46aa,callout,callout,False
14,ChemIllusion,blk-01ee8838,blk-01ee8838,callout,callout,False
14,ChemIllusion,blk-d444d784,"(3E)-Hexa-1,3,5-triene, an extended conjugated system",molecular_structure,molecule,True
14,ChemIllusion,blk-cfb27920,blk-cfb27920,callout,callout,False
14,ChemIllusion,blk-52d1042f,blk-52d1042f,callout,callout,False
14,ChemIllusion,blk-f10de488,"3-Bromobut-1-ene, the 1,2-addition product",molecular_structure,molecule,True
14,ChemIllusion,blk-5cc42ad4,"(E)-1-Bromobut-2-ene, the 1,4-addition product",data_table,molecule,True
14,ChemIllusion,blk-847b0009,"Protonation of buta-1,3-diene: formation of the allylic cation",atomic_orbital,reaction,True
14,ChemIllusion,blk-d7477a53,"1,2-Addition: bromide captures the allylic cation at C2",atomic_orbital,reaction,True
14,ChemIllusion,blk-a9b6ef11,"1,4-Addition: bromide captures the allylic cation at C4",data_table,reaction,True
14,ChemIllusion,blk-85999285,blk-85999285,callout,callout,False
14,ChemIllusion,blk-d42c84f6,blk-d42c84f6,callout,callout,False
14,ChemIllusion,blk-0d9df197,blk-0d9df197,callout,callout,False
14,ChemIllusion,blk-9f4792b4,blk-9f4792b4,callout,callout,False
14,ChemIllusion,blk-65a646ac,"Cyclohexene, the parent Diels–Alder adduct",molecular_structure,molecule,True
14,ChemIllusion,blk-769b3b10,"Maleic anhydride, a highly reactive dienophile",molecular_structure,molecule,True
14,ChemIllusion,blk-8c0ad232,"Diels-Alder cycloaddition: buta-1,3-diene plus ethylene give cyclohexene",atomic_orbital,reaction,True
14,ChemIllusion,blk-3990c9a4,blk-3990c9a4,callout,callout,False
14,ChemIllusion,blk-7a904edb,blk-7a904edb,callout,callout,False
14,ChemIllusion,blk-8c87e96f,"Cyclopenta-1,3-diene, a diene locked s-cis",data_table,molecule,True
14,ChemIllusion,blk-fba4f954,"Propenal (acrolein), an activated dienophile",molecular_structure,molecule,True
14,ChemIllusion,blk-2dc5af53,blk-2dc5af53,callout,callout,False
14,ChemIllusion,blk-b779043b,blk-b779043b,callout,callout,False
14,ChemIllusion,blk-cce8a507,"β-Carotene, an eleven-fold conjugated polyene",data_table,molecule,True
14,ChemIllusion,blk-806b9f62,blk-806b9f62,callout,callout,False
15,OpenStax,Figure 15.1,"A fennel plant is an aromatic herb used in cooking. A phenyl group-pronounced exactly the same way-is the characteristic structural unit of “aromatic” organic compounds. (credit: modification of work “Fennel” by Ruth Hartnup/Flickr, CC BY 2",biological_context,figure,True
15,OpenStax,Figure 15.2,Some aromatic hydrocarbons found in coal tar.,other,figure,True
15,OpenStax,Figure 15.3,"A comparison of the heats of hydrogenation for cyclohexene, 1,3-cyclohexadiene, and benzene. Benzene is 148 kJ/mol (35.4 kcal/mol) more s",other,figure,True
15,OpenStax,Figure 15.4,"(a) An electrostatic potential map of benzene and (b) an orbital picture. Each of the six carbon atoms has a p orbital that can overlap equally well with neighboring p orbitals on both sides. As a result, all C-C bonds are equivalent and be",atomic_orbital,figure,True
15,OpenStax,Figure 15.5,"The six benzene pi molecular orbitals. The bonding orbitals ψ2 and ψ3 have the same energy and are said to be degenerate, as are the antibonding orbitals ψ4* and ψ5*. The orbitals ψ3 and ψ4* have no pi electron density on two carbons becaus",atomic_orbital,figure,True
15,OpenStax,Figure 15.6,"Energy levels of the six benzene pi molecular orbitals. There is a single, lowest-energy orbital, above which the orbitals come in degenerate pairs.",atomic_orbital,figure,True
15,OpenStax,Figure 15.7,"The aromatic six-pi-electron cyclopentadienyl anion and the six-pi-electron cycloheptatrienyl cation. The anion can be formed by removing a hydrogen ion (H+) from the CH2 group of 1,3-cyclopentadiene. The cation can be generated by removing",other,figure,True
15,OpenStax,Figure 15.8,"(a) The aromatic cyclopentadienyl anion, showing cyclic conjugation and six pi electrons in five p orbitals, and (b) the aromatic cycloheptatrienyl cation, showing cyclic conjugation and six pi electrons in seven p orbitals. Electrostatic p",atomic_orbital,figure,True
15,OpenStax,Figure 15.9,Pyridine and pyrimidine are nitrogen-containing aromatic heterocycles with pi electron arrangements like that of benzene. Both have a lone pair of electrons on nitrogen in an sp2 orbital in the plane of the ring. Pyridine is much like benze,atomic_orbital,figure,True
15,OpenStax,Figure 15.10,"Pyrrole and imidazole are five-membered, nitrogen-containing heterocycles but have six-pi-electron arrangements like that of the cyclopentadienyl anion. Both have a lone pair of electrons on nitrogen in a p orbital perpendicular to the ring",atomic_orbital,figure,True
15,OpenStax,Figure 15.11,"An orbital picture and electrostatic potential map of naphthalene, showing that the ten pi electrons are fully delocalized",atomic_orbital,figure,True
15,OpenStax,Figure 15.12,shows these characteristic absorptions.,other,figure,True
15,OpenStax,Figure 15.13,shows the ultraviolet spectrum of benzene.,other,figure,True
15,OpenStax,Figure 15.14,The origin of aromatic ring-current. Aromatic protons are deshielded by the induced magnetic field caused by delocalized pi electrons circulating around the aromatic ring.,other,figure,True
15,OpenStax,Figure 15.15,"The 1H NMR spectrum of p-bromotoluene. The carbon atoms in an aromatic ring typically absorb in the range 110 to 140 δ in the 13C NMR spectrum, as",other,figure,True
15,OpenStax,Figure 15.16,Some 13C NMR absorptions of aromatic compounds (δ units). 508 15 • Chemistry Matters,other,figure,True
15,OpenStax,Figure 15.17,"Many athletes rely on NSAIDs to help with pain and soreness. (credit: “Dillon Gee delivers a pitch” by Arturo Pardavila III/ Wikimedia Commons, CC BY 2.0)",other,figure,True
15,OpenStax,Table 15.1,Common Names of Some Aromatic Compounds,data_table,table,True
15,ChemIllusion,blk-8439f73b,blk-8439f73b,callout,callout,False
15,ChemIllusion,blk-b31cbaf9,blk-b31cbaf9,image,image,True
15,ChemIllusion,blk-9f099f2b,"Toluene, a retained parent name",molecular_structure,molecule,True
15,ChemIllusion,blk-0b0693dc,"Phenol, a retained parent name",molecular_structure,molecule,True
15,ChemIllusion,blk-a0e6e77b,"Aniline, a retained parent name",molecular_structure,molecule,True
15,ChemIllusion,blk-e40481d0,"1-Bromo-4-methylbenzene, a para-disubstituted ring",data_table,molecule,True
15,ChemIllusion,blk-7244d8a2,blk-7244d8a2,callout,callout,False
15,ChemIllusion,blk-d4648efa,blk-d4648efa,callout,callout,False
15,ChemIllusion,blk-ac3be5ee,"Benzene, the parent aromatic ring",atomic_orbital,molecule,True
15,ChemIllusion,blk-701f4e76,"Cyclohexene, the one-double-bond reference",molecular_structure,molecule,True
15,ChemIllusion,blk-a04afc3e,"Cyclohexa-1,3-diene, the conjugated reference",molecular_structure,molecule,True
15,ChemIllusion,blk-91f6fd19,blk-91f6fd19,callout,callout,False
15,ChemIllusion,blk-603bd2ac,blk-603bd2ac,callout,callout,False
15,ChemIllusion,blk-79fc6b54,blk-79fc6b54,energy_diagram,image,True
15,ChemIllusion,blk-1eb35fe8,blk-1eb35fe8,callout,callout,False
15,ChemIllusion,blk-c87aa1d0,blk-c87aa1d0,callout,callout,False
15,ChemIllusion,blk-fe691a78,"Cyclobutadiene, an antiaromatic ring",atomic_orbital,molecule,True
15,ChemIllusion,blk-cb5a2d8c,"Cyclooctatetraene, a nonaromatic ring",molecular_structure,molecule,True
15,ChemIllusion,blk-98f6e1b9,blk-98f6e1b9,callout,callout,False
15,ChemIllusion,blk-29279dad,blk-29279dad,callout,callout,False
15,ChemIllusion,blk-f29febf0,"Cyclopenta-1,3-diene, the acidic hydrocarbon",atomic_orbital,molecule,True
15,ChemIllusion,blk-94700073,"Cyclopentadienyl anion, an aromatic ion",molecular_structure,molecule,True
15,ChemIllusion,blk-e42599ad,"Cyclohepta-1,3,5-triene",atomic_orbital,molecule,True
15,ChemIllusion,blk-e92afb6c,"Tropylium cation, an aromatic ion",molecular_structure,molecule,True
15,ChemIllusion,blk-8f57d0d6,"Cyclopropenyl cation, the smallest aromatic ion",atomic_orbital,molecule,True
15,ChemIllusion,blk-cef84628,blk-cef84628,callout,callout,False
15,ChemIllusion,blk-5461f1b2,blk-5461f1b2,callout,callout,False
15,ChemIllusion,blk-768bd38c,"Pyridine, a six-membered aromatic heterocycle",atomic_orbital,molecule,True
15,ChemIllusion,blk-34d6edea,"Pyrrole, a five-membered aromatic heterocycle",molecular_structure,molecule,True
15,ChemIllusion,blk-fdc37e16,"Imidazole, a ring with both kinds of nitrogen",data_table,molecule,True
15,ChemIllusion,blk-ac005464,blk-ac005464,callout,callout,False
15,ChemIllusion,blk-30c3739b,blk-30c3739b,callout,callout,False
15,ChemIllusion,blk-3189cf49,"Naphthalene, the simplest fused aromatic",atomic_orbital,molecule,True
15,ChemIllusion,blk-ecc129ea,"Anthracene, three linearly fused rings",molecular_structure,molecule,True
15,ChemIllusion,blk-31828765,"Phenanthrene, three angularly fused rings",data_table,molecule,True
15,ChemIllusion,blk-c58dc49d,"Adenine, a fused aromatic heterocycle",molecular_structure,molecule,True
15,ChemIllusion,blk-339756d7,blk-339756d7,callout,callout,False
15,ChemIllusion,blk-51a955b4,blk-51a955b4,callout,callout,False
15,ChemIllusion,blk-70bc0344,blk-70bc0344,callout,callout,False
16,OpenStax,Figure 16.1,"In the 19th and early-20th centuries, benzene was used as an aftershave lotion because of its pleasant smell and as a solvent to decaffeinate coffee beans. Neither is a good idea. (credit: modification of work “Ye Old Way (https://loc.getar",other,figure,True
16,OpenStax,Figure 16.2,shows an energy diagram comparing the reaction of an electrophile with an alkene and with benzene. The benzene reaction is slower (higher ∆G‡) because the starting material is more stable.,reaction_mechanism,figure,True
16,OpenStax,Figure 16.3,MECHANISM,reaction_mechanism,figure,True
16,OpenStax,Figure 16.4,"An energy diagram for the electrophilic bromination of benzene. Because the stability of the aromatic ring is retained, the overall process is exergonic.",other,figure,True
16,OpenStax,Figure 16.5,The mechanism for electrophilic nitration of an aromatic ring. An electrostatic potential map of the reactive electrophile shows that the nitrogen atom is most positive.,reaction_mechanism,figure,True
16,OpenStax,Figure 16.6,The mechanism for electrophilic sulfonation of an aromatic ring. An electrostatic potential map of the reactive electrophile shows that sulfur and hydrogen are the most positive atoms.,reaction_mechanism,figure,True
16,OpenStax,Figure 16.7,MECHANISM,reaction_mechanism,figure,True
16,OpenStax,Figure 16.8,MECHANISM,reaction_mechanism,figure,True
16,OpenStax,Figure 16.9,do not undergo Friedel-Crafts alkylation.,other,figure,True
16,OpenStax,Figure 16.10,"Mechanism of the Friedel-Crafts acylation reaction. The electrophile is a resonance-stabilized acyl cation, whose electrostatic potential map indicates that carbon is the most positive atom.",reaction_mechanism,figure,True
